Date,Price,Open,High,Low,Change %,diff_1,label,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci,diff_n,Momentum
2018-06-07,1.1799,1.1774,1.1842,1.1772,0.22%,0.0025999999999999,1.0,1.17448,1.178974210821179,1.2021529619181948,-0.0076901069695318,-0.0104973759877022,0.0028072690181704,0.0091515566199109,61.12013457893646,1.1941455830804542,1.1548144169195458,37.86138236111877,-0.0229999999999999,101.18343195266273
2018-06-08,1.1768,1.18,1.1812,1.1726,-0.26%,-0.0030999999999998,1.0,1.1736,1.1773017409587336,1.2021350951374208,-0.006822714481159,-0.0097624436863936,0.0029397292052346,0.0091758854300661,54.944640883776586,1.190951353655659,1.1562486463443409,21.55897019199084,-0.0159,100.58979399948716
2018-06-11,1.1784,1.1766,1.1822,1.1754,0.14%,0.0015999999999998,1.0,1.1728850000000002,1.1781465556058617,1.2021183802816902,-0.0059377464121359,-0.0089975042315421,0.0030597578194061,0.0072655782545516,57.50183532344926,1.187950369840154,1.1578196301598465,49.07547845384583,-0.0160999999999997,100.56323604710701
2018-06-12,1.1745,1.1784,1.1811,1.1733,-0.33%,-0.0038999999999997,1.0,1.17242,1.175341512832122,1.2020989444053485,-0.0054878398462385,-0.0082955713544813,0.0028077315082428,0.0023041474654379,49.58643769392591,1.1866158630000212,1.1582241369999788,35.451103699748046,-0.0155,99.76216767179139
2018-06-13,1.1791,1.1745,1.1803,1.1725,0.39%,0.0045999999999999,1.0,1.17234,1.1782326568074128,1.202082770745429,-0.0047058578946526,-0.0075776286625156,0.002871770767863,0.0015289221099125,57.54077840472192,1.186356291273094,1.1583237087269058,48.179192737097694,-0.0219,99.93219764386814
2018-06-14,1.1569,1.1791,1.1853,1.1562,-1.88%,-0.0221999999999999,0.0,1.17121,1.1618229208017108,1.2020510189739986,-0.0058105061332145,-0.0072242041566554,0.0014136980234408,-0.0194931773879141,30.629320873547385,1.1863914152311523,1.1560285847688474,-57.996219803813936,0.0034,98.30897348742353
2018-06-15,1.1609,1.1568,1.1629,1.1543,0.35%,0.004,0.0,1.170365,1.1611129817234718,1.202022120786517,-0.0062906663641879,-0.0070374965981619,0.0007468302339739,-0.0135112168592794,36.776746096554994,1.1858796484262168,1.154850351573783,-111.29019309913842,0.0047999999999999,98.51493550577055
2018-06-18,1.1623,1.1609,1.1625,1.1563,0.12%,0.0014,2.0,1.169525,1.1620260727054166,1.2019942456140351,-0.0064834908600881,-0.0069266954505471,0.000443204590459,-0.0136625933469108,38.961182333398845,1.184866567201893,1.154183432798107,-90.6166403863329,0.0080999999999999,98.9612601106854
2018-06-19,1.159,1.1624,1.1646,1.153,-0.28%,-0.0033,2.0,1.16858,1.1596983244704808,1.201964095371669,-0.0068239261106071,-0.0069061415825591,8.221547195204782e-05,-0.0131971051511281,35.61443871738159,1.1840770421625926,1.153082957837407,-93.98245830059392,0.0057,98.2953099821898
2018-06-20,1.1572,1.159,1.1602,1.1537,-0.16%,-0.0018,0.0,1.167955,1.1577765364162649,1.2019327259985984,-0.007156473089098,-0.0069562078838669,-0.0002002652052311,-0.0185734882537528,33.78778386325752,1.184249587412607,1.151660412587393,-98.041709328547,-0.0018,100.02593136831186
2018-06-21,1.1603,1.1572,1.1635,1.1509,0.27%,0.0031000000000001,0.0,1.16737,1.1597176622499077,1.2019035714285713,-0.0070881668974416,-0.0069825996865818,-0.0001055672108597,0.0029388884086784,39.91206047995437,1.1838916413100724,1.1508483586899276,-78.87766763895176,-0.0034,99.94831596175382
2018-06-22,1.1657,1.1604,1.1677,1.16,0.47%,0.0053999999999998,0.0,1.167395,1.164319460519209,1.2018782365290412,-0.006523104588908,-0.0068907006670471,0.000367596078139,0.0041347230596949,49.33167617291012,1.183904324319106,1.1508856756808938,-24.866539622874384,0.0028000000000001,100.29252344489372
2018-06-25,1.1704,1.1659,1.1715,1.1627,0.40%,0.0047000000000001,1.0,1.1678000000000002,1.168996798581356,1.2018562237762238,-0.0056311258048555,-0.0066387856946088,0.0010076598897532,0.0069689408930568,56.22356507646332,1.184179962084647,1.1514200379153534,5.243803384851016,-0.0063000000000001,100.98360655737706
2018-06-26,1.1647,1.1704,1.1722,1.1635,-0.49%,-0.0057,0.0,1.168335,1.16569156890339,1.2018302585604472,-0.0053228105090328,-0.0063755906574936,0.0010527801484607,0.0049180327868852,47.23325779178173,1.1834686884570649,1.1532013115429354,-11.611766961292568,0.0009999999999998,100.64811614241273
2018-06-27,1.1554,1.1647,1.1674,1.1541,-0.80%,-0.0093,2.0,1.16779,1.1577749774392438,1.2017978351955307,-0.005762474473741,-0.006252967420743,0.000490492947002,-0.0015554787417905,36.304464911070525,1.1839804325224157,1.1515995674775847,-78.49233893237671,0.0101999999999999,99.57769542359733
2018-06-28,1.1569,1.1555,1.1602,1.1527,0.13%,0.0015,2.0,1.167175,1.1571019178705948,1.2017665038381018,-0.0059216131985269,-0.0061866965762998,0.0002650833777729,-0.0029302766525899,38.93400588963197,1.1840594836898684,1.1502905163101318,-89.15693895323895,0.0121999999999999,99.2450887878528
2018-06-29,1.1685,1.1569,1.1692,1.1558,1.00%,0.0116,2.0,1.167295,1.165869673354753,1.2017433054393305,-0.0050534556387602,-0.0059600483887919,0.0009065927500316,0.0024019902204685,55.37322248310301,1.1841814286835302,1.1504085713164698,-22.726768779016588,0.0061999999999999,99.83766233766234
2018-07-02,1.1641,1.1651,1.1699,1.159,-0.38%,-0.0044000000000001,2.0,1.167005,1.164508386158789,1.2017170731707316,-0.0046666831273904,-0.0057013753365116,0.0010346922091211,-0.0053827751196173,49.53673379660656,1.18390227165768,1.15010772834232,-21.828255559291456,0.0110000000000001,99.94848458830599
2018-07-03,1.1657,1.1641,1.1675,1.1621,0.14%,0.0016,2.0,1.1667,1.16542501219049,1.201691991643454,-0.0041828393292815,-0.0053976681350656,0.001214828805784,0.0008585901948998,51.67394954463762,1.1834524389426162,1.149947561057384,-13.463198835246406,0.0087000000000001,100.89146615890601
2018-07-04,1.1656,1.1658,1.1684,1.1629,-0.01%,-9.9999999999989e-05,0.0,1.166115,1.1655596181978054,1.2016668754349338,-0.0037640689537912,-0.0050709482988107,0.0013068793450195,0.0088281114765449,51.5166062720912,1.1821088507920288,1.1501211492079713,-4.951520808157598,0.0018,100.75200968104416
2018-07-05,1.1691,1.1655,1.1722,1.1649,0.30%,0.0035,0.0,1.165575,1.1682829888148782,1.2016442280945758,-0.0031138748538626,-0.0046795336098211,0.0015656587559585,0.0105454231134929,56.825671537365416,1.1802870967055512,1.1508629032944488,29.54087951927272,-0.0019,100.05134788189987
2018-07-06,1.1747,1.169,1.1769,1.1679,0.48%,0.0056,1.0,1.16547,1.173219151264972,1.2016255038220989,-0.0021222541219656,-0.00416807771225,0.0020458235902843,0.00530594779632,64.08600627379789,1.179871476532481,1.151068523467519,76.32697472354951,-0.0061999999999999,100.91057469289582
2018-07-09,1.1751,1.1748,1.1792,1.1731,0.03%,0.0003999999999999,0.0,1.165305,1.1746659579842245,1.2016070833333334,-0.0012892492280638,-0.0035923120154127,0.0023030627873489,0.0094493600206168,64.57695575524045,1.179147493690761,1.151462506309239,108.08390594260317,-0.0040999999999999,100.80638243115725
2018-07-10,1.1744,1.1751,1.1764,1.169,-0.06%,-0.0006999999999999,1.0,1.1653,1.1744613749194366,1.2015882026370577,-0.0006777582231198,-0.0030094012569542,0.0023316430338343,0.0074633267564554,62.84230843874725,1.1791285745355051,1.1514714254644949,86.79562056695372,-0.0083000000000001,100.75497597803707
2018-07-11,1.1674,1.1745,1.176,1.1665,-0.60%,-0.0070000000000001,0.0,1.164715,1.1690295480583317,1.2015644937586685,-0.0007493506469034,-0.002557391134944,0.0018080404880406,0.0015442690459849,47.97332317428393,1.1769879098338294,1.1524420901661705,60.94106169254286,-0.0035,99.85458900008554
2018-07-12,1.1672,1.1674,1.1697,1.1648,-0.02%,-0.0001999999999999,0.0,1.16523,1.1676222033980763,1.201540679140679,-0.0008128563846605,-0.0022084841848873,0.0013956278002267,-0.0016251817637499,47.602015093230136,1.1769752073092243,1.1534847926907756,28.10571090088236,-0.0029000000000001,99.36153911637014
2018-07-13,1.1685,1.1669,1.1688,1.161,0.11%,0.0013,0.0,1.16561,1.1682974315534025,1.2015177977839335,-0.0007496445679786,-0.0019167162615056,0.0011670716935269,-0.0052779433046735,50.47679502165153,1.1772567117563992,1.1539632882436008,11.18323000668463,0.0034999999999998,99.4383456727087
2018-07-16,1.171,1.1676,1.1726,1.1674,0.21%,0.0024999999999999,0.0,1.166045,1.1703763303584775,1.2014966782006922,-0.000492146482909,-0.0016318023057863,0.0011396558228772,-0.0034890647604459,55.8514548065477,1.177820348916489,1.154269651083511,56.080589631571584,-0.0018,99.71049046321525
2018-07-17,1.1661,1.1711,1.1746,1.165,-0.42%,-0.0049000000000001,0.0,1.1664,1.1670868454673409,1.2014721991701245,-0.0006756776529208,-0.0014405773752132,0.0007648997222923,-0.0070674386920982,44.84473978630864,1.1776995575134503,1.1551004424865494,30.138559928192308,0.0025000000000001,99.88864142538975
2018-07-18,1.1639,1.166,1.1665,1.1601,-0.19%,-0.0021999999999999,2.0,1.166735,1.1646354258770788,1.201446233586731,-0.0009872684254041,-0.0013499155852514,0.0003626471598472,-0.0029981154702758,40.6905068973757,1.1772566118436882,1.156213388156312,-40.1342074513329,0.0089000000000001,99.71727210418095
2018-07-19,1.1643,1.1639,1.168,1.1574,0.03%,0.0003999999999999,0.0,1.166935,1.1643774059716336,1.2014205801104971,-0.0011882324958634,-0.0013175789673738,0.0001293464715103,-0.0024845784784099,41.82116058125384,1.1770871633680902,1.15678283663191,-50.39802266965846,0.0,99.64056482670088
2018-07-20,1.172,1.1644,1.174,1.1626,0.66%,0.0077,1.0,1.16725,1.170240939839608,1.20140027605245,-0.000717896853108,-0.0011976425445206,0.0004797456914125,0.0029952931108257,59.1277804000336,1.1776292302726348,1.156870769727365,36.810172716059895,-0.0061999999999999,100.08539709649871
2018-07-23,1.1692,1.173,1.1752,1.1682,-0.24%,-0.0027999999999999,0.0,1.16719,1.1694402168860636,1.2013780689655171,-0.0005645809295464,-0.0010710302215258,0.0005064492919793,-0.0015371477369769,52.56672998815989,1.1775062416656945,1.1568737583343054,53.23736218374189,0.0014,100.26584340965611
2018-07-24,1.1686,1.1692,1.1719,1.1654,-0.05%,-0.0005999999999999,0.0,1.167385,1.1687938962044764,1.2013554789800138,-0.0004858908933709,-0.0009540023558948,0.0004681114625239,0.0021438984649688,51.163014634237605,1.1776503787070784,1.1571196212929211,20.22485602683191,0.0004999999999999,100.40381476071829
2018-07-25,1.1728,1.1684,1.1739,1.1663,0.36%,0.0041999999999999,1.0,1.1682549999999998,1.1718755145087254,1.2013358126721765,-8.365920242581204e-05,-0.000779933725201,0.0006962745227752,0.0076467050433887,59.82750200493261,1.1770937841507114,1.1594162158492882,48.83260530436163,-0.0068000000000001,100.7300523919952
2018-07-26,1.1643,1.1728,1.1744,1.1639,-0.72%,-0.0085000000000001,1.0,1.168625,1.1660481956558597,1.2013103234686855,-0.0004456297100621,-0.0007130729221732,0.0002674432121111,0.0,42.30194289425405,1.1759527770018727,1.161297222998127,-15.6791132898168,-0.0058999999999997,99.34300341296928
2018-07-27,1.1658,1.1643,1.1665,1.1621,0.13%,0.0015,1.0,1.16849,1.165857275920583,1.201285900962861,-0.0006044883162152,-0.0006913560009816,8.68676847663734e-05,-0.0052901023890784,45.549756369396405,1.1759261563359265,1.1610538436640736,-68.66965250423529,-0.0090999999999998,99.70920287375982
2018-07-30,1.1706,1.166,1.1721,1.1648,0.41%,0.0048000000000001,1.0,1.168815,1.1695055252124422,1.2012648109965636,-0.0003391554484866,-0.0006209158904826,0.000281760441996,0.0011973999315772,54.919299792146745,1.176007474136917,1.1616225258630828,11.16931969512954,-0.0152000000000001,100.17114495978095
2018-07-31,1.1691,1.1706,1.1745,1.1682,-0.13%,-0.0015,1.0,1.168985,1.169193582741333,1.2012427197802198,-0.000247066672363,-0.0005461460468587,0.0002990793744956,0.0004278623994522,51.71082942089519,1.1760266131524788,1.161943386847521,35.17258602824939,-0.0092,99.68451568894952
2018-08-01,1.166,1.1691,1.1701,1.1656,-0.27%,-0.0031000000000001,0.0,1.1690049999999998,1.166736980632615,1.201218531228552,-0.0004193952190201,-0.000520795881291,0.0001014006622708,-0.0057980900409278,45.38773210302354,1.1760082999740125,1.1620017000259872,-36.169359816478256,-0.0048999999999999,100.14601047839903
2018-08-02,1.1584,1.166,1.1669,1.1582,-0.65%,-0.0075999999999998,1.0,1.16847,1.1603239186075267,1.2011891632373115,-0.0011558988356998,-0.0006478164721727,-0.000508082363527,-0.0050674224856134,33.72300796334828,1.1769267257568174,1.1600132742431823,-136.05114780989345,-0.0057,99.36524275175846
2018-08-03,1.1567,1.1583,1.1611,1.1559,-0.15%,-0.0017,1.0,1.16757,1.1575362889094294,1.2011586703221386,-0.0018553714831188,-0.000889327474362,-0.0009660440087568,-0.0078057985932405,31.62525989970314,1.1770092461786303,1.1581307538213697,-158.09524511904328,-0.0156,98.81257474799247
2018-08-06,1.1554,1.1571,1.1574,1.1527,-0.11%,-0.0013,1.0,1.166585,1.15589298974833,1.2011273287671234,-0.002485951232714,-0.0012086522260324,-0.0012772990066815,-0.0129847941226722,29.979761245847072,1.1767956806824895,1.1563743193175102,-167.26152608648383,-0.0144999999999999,98.82815841245403
2018-08-07,1.1599,1.1555,1.161,1.1547,0.39%,0.0044999999999999,1.0,1.16586,1.1589753053265377,1.2010991101984942,-0.0025926909085194,-0.0014854599625298,-0.0011072309459896,-0.0078693011718416,42.02743072714379,1.1757895200498738,1.155930479950126,-106.23028361515226,-0.0254999999999998,99.47684391080618
2018-08-08,1.1611,1.1598,1.1629,1.1571,0.10%,0.0012,1.0,1.165545,1.1606096858445856,1.2010717510259916,-0.0025510460287827,-0.0016985771757804,-0.0008524688530023,-0.0042024013722126,44.94226863334283,1.1756666755425809,1.1554233244574192,-72.49543936117485,-0.0265999999999999,100.23308011049723
2018-08-09,1.1527,1.1609,1.162,1.1525,-0.72%,-0.0083999999999999,1.0,1.1648200000000002,1.1545253121179817,1.2010386876281611,-0.0031594319944729,-0.0019907481395189,-0.001168683854954,-0.0049205801104972,31.962253497136416,1.176412847159477,1.1532271528405234,-117.72372561692652,-0.0150000000000001,99.65418864009683
2018-08-10,1.1411,1.1526,1.1537,1.1384,-1.01%,-0.0116,0.0,1.16345,1.1441981489503037,1.2009977459016394,-0.0045254388679401,-0.0024976862852031,-0.0020277525827369,-0.0134866430362237,21.888952735741853,1.1790092585400354,1.1478907414599644,-186.68820068738452,0.0027999999999999,98.76233339103341
2018-08-13,1.1409,1.1389,1.1434,1.1364,-0.02%,-0.0001999999999999,2.0,1.161945,1.141661111296224,1.200956723549488,-0.0055600546364065,-0.0031101599554438,-0.0024498946809626,-0.0125497663146961,21.75256828369268,1.180044895318102,1.143845104681898,-172.4179373927311,0.0071999999999998,98.36192775239245
2018-08-14,1.1344,1.141,1.1431,1.133,-0.57%,-0.0064999999999999,2.0,1.16036,1.1360756410683597,1.2009113233287858,-0.0068258071087217,-0.0038532893860994,-0.0029725177226223,-0.0219846538494696,17.63264898238343,1.1821114573014506,1.1386085426985495,-157.35096318657278,0.0226999999999999,97.70045646369823
2018-08-15,1.1345,1.1344,1.1357,1.1299,0.01%,9.9999999999989e-05,2.0,1.15889,1.134863609477314,1.2008660531697342,-0.00773172933508,-0.0046289773758955,-0.0031027519591845,-0.022909310136939,17.908649641060563,1.183429283222064,1.134350716777936,-146.09782618512003,0.0251999999999998,98.42109829096903
2018-08-16,1.1377,1.1345,1.1411,1.1335,0.28%,0.0031999999999998,2.0,1.15756,1.1370454483409187,1.2008230245231608,-0.0080981159302602,-0.0053228050867684,-0.0027753108434917,-0.0130129261733322,26.94703311062098,1.183696113350166,1.1314238866498345,-107.57676128192604,0.0161999999999999,99.70204188940495
2018-08-17,1.1439,1.1377,1.1447,1.1365,0.54%,0.0061999999999999,2.0,1.156155,1.1423181803863658,1.2007842750170183,-0.0077982978389596,-0.0058179036372067,-0.0019803942017529,0.0024537726754884,41.37661835502672,1.1820426499716132,1.1302673500283869,-76.84120387504494,0.0184000000000001,100.26295030239282
2018-08-20,1.1481,1.1442,1.1486,1.1394,0.37%,0.0041999999999999,2.0,1.1551,1.146765733935315,1.2007484353741498,-0.0071394853988928,-0.0060822199895439,-0.0010572654093489,0.0063108072574282,49.21704139821109,1.1804637121639758,1.1297362878360242,-52.30792215683014,0.0197,101.20768688293369
2018-08-21,1.1571,1.1482,1.1602,1.1479,0.78%,0.0090000000000001,2.0,1.154525,1.1547151693696882,1.200718762746431,-0.0058240114313314,-0.0060305782779014,0.0002065668465699,0.0200105782792665,61.83687623776367,1.1791095372883933,1.1299404627116068,2.088035736924618,0.0123999999999999,101.99206698986336
2018-08-22,1.1597,1.157,1.1624,1.1551,0.22%,0.0025999999999999,2.0,1.15387,1.158549654469928,1.2006908967391303,-0.004519591525905,-0.0057283809275021,0.001208789401597,0.0222124283825472,64.75629239224546,1.1770631115000303,1.1306768884999696,28.175621474364977,0.0111000000000001,101.93372593829658
2018-08-23,1.1539,1.1596,1.1601,1.153,-0.50%,-0.0058,2.0,1.15335,1.154972997185368,1.200659131025119,-0.0039087828646633,-0.0053644613149344,0.001455678450271,0.0142392546365474,54.10316100771136,1.1760189214564838,1.1306810785435164,12.762933206712288,0.0132000000000001,100.87420229041
2018-08-24,1.1623,1.154,1.1641,1.1533,0.73%,0.0084000000000001,0.0,1.1531749999999998,1.1606091531966236,1.200633107191316,-0.0027155990660874,-0.004834688865165,0.0021190897990775,0.0160853221435441,64.00000898881714,1.1754905244522549,1.130859475547745,39.74038771927723,-0.0022000000000002,101.2368260604477
2018-08-27,1.1678,1.1631,1.1694,1.1592,0.47%,0.0054999999999998,0.0,1.1530349999999998,1.1661405738146056,1.2006108474576271,-0.0013110750180169,-0.0041299660957354,0.0028188910777184,0.017158784078042,69.04316083382793,1.1749212393682524,1.1311487606317472,75.7825938229147,-0.0053999999999998,100.92472560712125
2018-08-28,1.1695,1.1678,1.1735,1.1662,0.15%,0.0017,1.0,1.153055,1.1687247478033709,1.2005897696476966,-6.011087758550637e-05,-0.0033159950521054,0.0032558841745199,0.0107164462881341,70.51620953984347,1.175003693762841,1.131106306237159,102.7853775255189,-0.0113,100.84504613262051
2018-08-29,1.1708,1.1695,1.1712,1.1652,0.11%,0.0013,1.0,1.153295,1.170321095646932,1.2005696005416384,0.0010243779603889,-0.0024479204496065,0.0034722984099954,0.0095714408898854,71.70423112967902,1.175933809248959,1.1306561907510408,96.929624019416,-0.0079,101.46459831874515
2018-08-30,1.1671,1.1707,1.172,1.1641,-0.32%,-0.0037,0.0,1.15373,1.1678433297646766,1.200546955345061,0.0015672181843247,-0.0016448927228203,0.003212110907145,0.011439466158246,63.32468776693271,1.1771042188161096,1.1303557811838902,84.17937192592983,-0.0049000000000001,100.41297427514411
2018-08-31,1.1601,1.1671,1.1692,1.1585,-0.60%,-0.0070000000000001,0.0,1.1539,1.161886922253387,1.2005196078431373,0.0014162557593813,-0.0010326630263799,0.0024489187857612,-0.0018927987610773,50.45367791992852,1.1774142062323405,1.1303857937676594,51.90406074638686,-0.0047999999999999,99.3406405206371
2018-09-03,1.1624,1.1596,1.1629,1.1583,0.20%,0.0023000000000001,0.0,1.15425,1.1622815974430891,1.2004938513513514,0.0014653164719258,-0.0005330671267188,0.0019983835986446,-0.0046240794656618,53.99846073913567,1.1780646792413547,1.1304353207586453,41.576070775070285,-0.0030000000000001,99.39290294997863
2018-09-04,1.1582,1.1623,1.1629,1.1528,-0.36%,-0.0042000000000002,0.0,1.154165,1.1591419071022513,1.2004652937204592,0.0011520128538689,-0.0001960511306012,0.0013480639844701,-0.0096622488242839,46.92471825581212,1.1779067930418556,1.1304232069581446,23.1593189838414,0.0025000000000001,98.92381277758795
2018-09-05,1.1629,1.1581,1.164,1.1542,0.41%,0.0047000000000001,0.0,1.154255,1.1620327477928274,1.2004399460188933,0.0012683474795638,9.682859143174478e-05,0.001171518888132,-0.0067475230611547,54.6034151087617,1.1781208068550448,1.1303891931449552,36.980048091482445,-0.0002999999999999,99.64013366463885
2018-09-06,1.1622,1.1629,1.166,1.1603,-0.06%,-0.0007000000000001,2.0,1.15473,1.1621614033368064,1.2004141604855023,0.0012891982834037,0.0003353025298261,0.0009538957535776,-0.0041984405792135,53.278776092344245,1.1788423772540635,1.1306176227459366,48.44816881539597,0.0068000000000001,100.18101887768296
2018-09-07,1.1553,1.1624,1.1651,1.155,-0.59%,-0.0068999999999999,2.0,1.15544,1.1568834007700324,1.2003837601078169,0.0007404153145216,0.0004163250867652,0.0003240902277563,-0.0041375743470389,41.75727960377522,1.178683099711757,1.132196900288243,20.01201165147669,0.0077,99.38919476944253
2018-09-10,1.1594,1.156,1.1617,1.1526,0.35%,0.0040999999999999,2.0,1.156365,1.158819246331546,1.2003561616161615,0.0006290848937218,0.0004588770481565,0.0001702078455652,-0.0025808671713696,49.27761169742818,1.1786233183740868,1.1341066816259129,12.189293802427338,0.0088999999999999,100.10360904852358
2018-09-11,1.1607,1.1594,1.1645,1.1565,0.11%,0.0013,2.0,1.15768,1.1602659799226644,1.200329475100942,0.0006383948501469,0.0004947806085546,0.0001436142415923,0.0021585218442412,51.56561455932035,1.1774420156653609,1.1379179843346394,23.08021262634597,0.006,99.81081778312839
2018-09-12,1.1626,1.1604,1.1651,1.157,0.16%,0.0019,0.0,1.159085,1.1620613799821535,1.2003041022192331,0.0007899807721307,0.0005538206412698,0.0002361601308609,-0.0002579757502794,54.98957060138562,1.175644084007212,1.142525915992788,24.35945921346794,0.0046999999999999,100.03441748408193
2018-09-13,1.169,1.1627,1.1703,1.1608,0.55%,0.0063999999999999,2.0,1.16065,1.1673987799958816,1.2002830645161289,0.0014102833517803,0.0007251131833719,0.0006851701684084,0.0058509722939254,64.69097120983834,1.1743725899043933,1.1469274100956066,64.19626148956134,0.0086999999999999,101.18583917597161
2018-09-14,1.163,1.169,1.1724,1.1619,-0.51%,-0.006,2.0,1.161605,1.164015103075973,1.2002580255204836,0.0014015713175825,0.000860404810214,0.0005411665073684,0.0066649355145849,52.45982167758105,1.172855164911068,1.150354835088932,54.47562703780344,0.012,100.3105054338451
2018-09-17,1.1683,1.1623,1.1699,1.1617,0.46%,0.0052999999999998,2.0,1.1626150000000002,1.1673111776329168,1.200236577181208,0.0018015653498479,0.0010486369181408,0.0007529284317071,0.0076763843367258,60.14092113288895,1.1722747428319196,1.1529552571680808,67.2454139614453,0.0065000000000001,100.65477728956662
2018-09-18,1.1667,1.1684,1.1726,1.1651,-0.14%,-0.0015999999999998,2.0,1.163095,1.1668410409922116,1.200214084507042,0.00196678500077,0.0012322665346667,0.0007345184661033,0.0051692943913155,56.93652946903146,1.172552823272428,1.153637176727572,82.96847134247997,0.0104999999999999,100.3526578358851
2018-09-19,1.1673,1.1667,1.1716,1.1648,0.05%,0.0005999999999999,2.0,1.163475,1.167194086382818,1.2001920241286863,0.0021216803398027,0.0014101492956939,0.0007115310441088,0.0040426629967314,57.90696116345914,1.172969125607578,1.153980874392422,71.60281178916526,0.0066999999999999,99.85457656116338
2018-09-20,1.1777,1.1671,1.1786,1.1665,0.89%,0.0103999999999999,1.0,1.1646649999999998,1.1752755583960348,1.200176959142666,0.0030484880232066,0.0017378170411964,0.0013106709820102,0.0074422583404618,70.98429203979595,1.175032007384248,1.1542979926157515,147.25346208721012,-0.0136,101.26397248495272
2018-09-21,1.175,1.1776,1.1804,1.1731,-0.23%,-0.0026999999999999,1.0,1.1653,1.1750635903990851,1.2001601070950467,0.0035244941794554,0.0020951524688482,0.0014293417106071,0.0103181427343078,64.9405855611538,1.176573256662972,1.154026743337028,144.17622350898668,-0.0141,100.57348283831209
2018-09-24,1.1748,1.1751,1.1817,1.1723,-0.02%,-0.0001999999999999,1.0,1.16565,1.1748608285536353,1.200143143812709,0.003841313883873,0.0024443847518532,0.0013969291320198,0.005563639476162,64.47142390670382,1.1776606093451525,1.1536393906548474,124.4166812443313,-0.0170000000000001,100.69426587811776
2018-09-25,1.1772,1.1748,1.1793,1.173,0.20%,0.0023999999999999,1.0,1.166035,1.1766601912046852,1.200127807486631,0.0042372117846689,0.0028029501584163,0.0014342616262525,0.0089997428644895,67.70221042758357,1.1790194076532203,1.1530505923467795,114.37507673100887,-0.0223999999999999,100.84811102544333
2018-09-26,1.174,1.1767,1.1799,1.1726,-0.27%,-0.0032,1.0,1.166195,1.1746138902780043,1.2001103540414162,0.0042438302336154,0.0030911261734561,0.0011527040601592,0.0057397412833032,59.39312406317977,1.1795015041476458,1.152888495852354,94.9653133237471,-0.0262,99.68582830941666
2018-09-27,1.1641,1.174,1.1759,1.1637,-0.84%,-0.0099,1.0,1.166045,1.1665262823718472,1.2000863150867824,0.0034109093006404,0.003155082798893,0.0002558265017474,-0.0115479324106309,41.299419492936686,1.179376162542576,1.152713837457424,16.83466036920124,-0.0125999999999999,99.0723404255319
2018-09-28,1.1609,1.1641,1.1652,1.1567,-0.27%,-0.0031999999999998,1.0,1.166085,1.1621983728550418,1.200060173448966,0.0024641945035728,0.0030169051398289,-0.0005527106362561,-0.012,37.085744648505454,1.179345669983858,1.152824330016142,-53.331526350030096,-0.0084999999999999,98.81681988423561
2018-10-01,1.1578,1.1609,1.163,1.1563,-0.27%,-0.0031000000000001,1.0,1.165855,1.1588150091203944,1.200032,0.0014470909502739,0.0027029423019179,-0.001255851351644,-0.0144705481784134,33.289266375019324,1.1795376397883852,1.152172360211615,-70.4409390981121,-0.0085999999999999,98.35202174651715
2018-10-02,1.1548,1.1578,1.1582,1.1506,-0.26%,-0.0029999999999998,1.0,1.165685,1.155726540566245,1.200001865423051,0.0003944076427007,0.0022412353700745,-0.0018468277273738,-0.019028202514441,29.874351591377035,1.1798442855900573,1.1515257144099424,-109.51826971234844,-0.0058,98.36456558773425
2018-10-03,1.1478,1.1548,1.1595,1.1465,-0.61%,-0.0070000000000001,0.0,1.1649299999999998,1.1496292016691336,1.1999671105193075,-0.0009932434688475,0.0015943396022901,-0.0025875830711376,-0.0223168654173764,23.409104369371818,1.1811717396008845,1.148688260399115,-124.85679454636434,0.0041999999999999,98.59977665149043
2018-10-04,1.1515,1.1478,1.1543,1.1464,0.32%,0.0037,2.0,1.164395,1.1510682773082617,1.1999348636061211,-0.0017739588016121,0.0009206799215096,-0.0026946387231217,-0.0108238123872519,32.33954982463854,1.1816863699192406,1.1471036300807596,-114.0795449374274,0.0079,99.1902834008097
2018-10-05,1.1524,1.1513,1.155,1.1483,0.08%,0.0009000000000001,0.0,1.16425,1.1520926793788298,1.1999032579787234,-0.0022936194321072,0.0002778200507862,-0.0025714394828935,-0.0073219054182099,34.48359879307209,1.1819072633034744,1.1465927366965256,-97.39287712077171,0.0039,99.53359820348939
2018-10-08,1.1492,1.152,1.1536,1.1459,-0.28%,-0.0032,2.0,1.1637400000000002,1.1498675413951147,1.1998695681063123,-0.0029298934938102,-0.000363722658133,-0.0025661708356772,-0.0074278804629469,30.516363392733084,1.1825393728898723,1.144940627110128,-105.80782933153222,0.0086999999999999,99.51506754416349
2018-10-09,1.149,1.1491,1.1504,1.143,-0.02%,-0.0001999999999999,2.0,1.163155,1.149200201860411,1.1998357901726429,-0.0034109641291182,-0.00097317095233,-0.0024377931767881,-0.0050225147211638,30.265262787052663,1.1830489795177457,1.1432610204822544,-107.99094569549246,0.0084999999999999,100.10454783063251
