Date,Open,High,Low,Price,Volume,Complete,Bid_c,Ask_c,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci,Momentum,Bollinger,price_sma,price_ema
2020-07-23 21:00:00,1.1597,1.16581,1.15812,1.16558,115447,True,1.1654,1.16577,1.1373825,1.1639886782976663,1.1058457037037037,0.009945325879994193,0.007325672173422705,0.0026196537065714884,0.019915647258536003,87.58702605023228,1.1632416829357677,1.1115233170642322,142.83020425431374,101.82050072505547,0.5452125086480996,0.028197500000000097,0.0015913217023337811
2020-07-26 21:00:00,1.1647,1.17814,1.16422,1.17516,123653,True,1.17502,1.17529,1.1399285000000001,1.1725820026840768,1.1063553676470588,0.011414092634525641,0.008143356265643293,0.003270736368882348,0.026573719796634948,90.88407173564087,1.170019884516262,1.1098371154837383,155.2877511295263,101.94935325195846,0.5854084244771167,0.03523149999999986,0.0025779973159232306
2020-07-27 21:00:00,1.17516,1.17736,1.16987,1.17161,126006,True,1.17138,1.17184,1.1423435000000002,1.1718343083117102,1.1068316788321169,0.012151569805346707,0.008944998973583976,0.0032065708317627305,0.01641377994083409,81.61512240546553,1.1745009503277115,1.1101860496722888,133.45794703904954,101.26449895417382,0.45505006929575775,0.029266499999999862,-0.00022430831171016408
2020-07-28 21:00:00,1.17195,1.18067,1.1714,1.17916,121087,True,1.17904,1.17928,1.1450445,1.177469455764241,1.1073557971014494,0.013193165083849046,0.00979463219563699,0.0033985328882120552,0.019170599318916567,85.29527715400314,1.1800650019501777,1.1100239980498223,129.25964688175068,101.68415787794383,0.48707896946386947,0.034115499999999965,0.001690544235759095
2020-07-29 21:00:00,1.17916,1.18484,1.1731,1.18475,128163,True,1.18465,1.18485,1.1480849999999998,1.1830698744071324,1.1079125899280575,0.01430480622701924,0.010696667001913442,0.0036081392251057984,0.02166208187094162,87.44268649605118,1.1858426841952705,1.110327315804729,124.33839330803148,101.64467475419963,0.48553030702810696,0.03666500000000017,0.0016801255928675651
2020-07-30 21:00:00,1.18475,1.19088,1.17612,1.1779,154943,True,1.17751,1.17828,1.1507405,1.1790930479401076,1.1084125,0.014466293661388852,0.011450592333808525,0.0030157013275803266,0.010569845055680337,72.47733616199807,1.1890661036310526,1.1124148963689473,112.18074874239565,100.23315973995031,0.3543257956411481,0.027159500000000003,-0.001193047940107661
2020-08-02 21:00:00,1.1779,1.17969,1.1696,1.17622,112887,True,1.17611,1.17632,1.1530045,1.176883011063102,1.1088934042553191,0.014293940014112883,0.012019261869869397,0.0022746781442434857,0.0009020048333844421,69.12928505759913,1.1917524784056754,1.1142565215943245,80.41223088359304,100.39347564462577,0.2995704673537195,0.023215500000000056,-0.0006630110631018482
2020-08-03 21:00:00,1.17622,1.18064,1.17214,1.18027,113901,True,1.18014,1.1804,1.155646,1.1794883871684083,1.1093960563380283,0.014319088125060775,0.012479227120907672,0.0018398610041531031,0.007391538139824592,72.64432983993106,1.1942587633111994,1.1170332366888005,80.86104291959649,100.09413480782929,0.3188582982463975,0.02462399999999998,0.000781612831591616
2020-08-04 21:00:00,1.18013,1.1905,1.1793,1.18638,110999,True,1.18628,1.18649,1.158316,1.1847896278080943,1.1099344055944056,0.01466301797694225,0.012915985292114587,0.0017470326848276624,0.006123002815563625,77.16948936370149,1.197706739707922,1.1189252602920778,96.86769243838742,100.13758176830557,0.3562258567380496,0.02806400000000009,0.00159037219190572
2020-08-05 21:00:00,1.18668,1.1917,1.1818,1.18775,129225,True,1.18759,1.18791,1.1612775000000002,1.1870668371864834,1.1104747916666666,0.014874666516428325,0.013307721536977336,0.0015669449794509897,0.002532179784764814,78.10646787663151,1.2001386384154895,1.1224163615845109,92.86462847935562,100.83623397571951,0.3406037635460578,0.0264724999999999,0.0006831628135166579
2020-08-06 21:00:00,1.18775,1.18833,1.17552,1.1786,126613,True,1.17835,1.17885,1.1637065,1.1805538855045734,1.1109446206896552,0.014141061622676254,0.01347438955411712,0.0006666720685591342,0.0005942779522880932,59.33909907892665,1.2003511097278405,1.1270618902721594,65.40579873807467,100.20234309908011,0.20321542664274647,0.014893500000000115,-0.001953885504573316
2020-08-09 21:00:00,1.17934,1.18008,1.17362,1.17368,86381,True,1.17358,1.17379,1.1656745000000002,1.1752662812702863,1.1113743150684932,0.013012669621899509,0.013382045567673598,-0.00036937594577408916,-0.002159459964972528,51.64069992306484,1.1998162296605055,1.1315327703394948,42.036528307647856,99.4416531810518,0.11723922718040465,0.008005499999999888,-0.0015862812702862605
2020-08-10 21:00:00,1.17376,1.1808,1.17222,1.17403,122109,True,1.1739,1.17416,1.167376,1.1743152956777583,1.1118005442176873,0.012008229511639712,0.013107282356466821,-0.001099052844827109,-0.0052869258728935106,52.150253629915795,1.1994601212735405,1.1352918787264594,36.60035232413973,98.95901818978741,0.10369615460666247,0.006653999999999938,-0.00028529567775836817
2020-08-11 21:00:00,1.17426,1.18172,1.17112,1.17847,121309,True,1.17834,1.1786,1.1692395000000002,1.1775112220794826,1.1122510135135135,0.011438617123127104,0.01277354930979888,-0.0013349321866717757,-0.006667340986867685,58.544061000040195,1.1991799591428514,1.139299040857149,37.485539328580586,99.21869080193642,0.1541476026796946,0.009230499999999697,0.0009587779205173508
2020-08-12 21:00:00,1.17832,1.18642,1.17811,1.18142,110574,True,1.18132,1.18152,1.171392,1.1805179743260343,1.1127152348993288,0.01109731263499758,0.012438301974838622,-0.0013409893398410415,-0.00532940433592942,62.396173005345645,1.1979916482762762,1.1447923517237237,54.68285828154604,100.23926692686236,0.18849873306301793,0.010027999999999926,0.0009020256739655785
2020-08-13 21:00:00,1.18134,1.18504,1.17817,1.18426,98387,True,1.18403,1.18449,1.1734639999999998,1.1833964556137004,1.1131921999999999,0.010929996439055456,0.01213664086768199,-0.0012066444286265333,0.004802307822840656,65.91442545987516,1.196968461748907,1.1499595382510928,53.52476632078659,100.90143821143754,0.22965852431192657,0.01079600000000025,0.0008635443862996528
2020-08-16 21:00:00,1.18425,1.18811,1.18288,1.18706,85623,True,1.18692,1.1872,1.17558,1.1862145666800847,1.1136813907284768,0.010897711710735614,0.011888855036292716,-0.000991143325557102,0.011400040897007658,69.19332000193225,1.1955505973344647,1.1556094026655355,71.78022764831064,101.10985238878054,0.2874225494544454,0.011479999999999935,0.0008454333199152675
2020-08-17 21:00:00,1.18722,1.19658,1.18677,1.19312,114205,True,1.19303,1.19322,1.1776015000000002,1.191526438464635,1.1142040131578947,0.01123164576449387,0.011757413181932947,-0.000525767417439078,0.01626023185097489,75.16042290261711,1.1959340299313768,1.1592689700686236,110.00884005605162,101.24313728817876,0.4232503658275631,0.015518499999999769,0.0015935615353650512
2020-08-18 21:00:00,1.19312,1.19529,1.18304,1.18382,120845,True,1.18358,1.18406,1.1789435,1.1855984088764544,1.1146590196078432,0.010623398703882625,0.011530610286322882,-0.0009072115824402573,0.004539784636011259,55.96514203301395,1.1946633637666717,1.1632236362333281,73.36744637515697,100.20314536743919,0.1551063060208895,0.004876500000000172,-0.0017784088764543071
2020-08-19 21:00:00,1.18376,1.18688,1.18022,1.18601,131704,True,1.1859,1.18612,1.1802625,1.185915017433028,1.1151223376623376,0.01020048834353049,0.011264585897764405,-0.0010640975542339157,0.0038851551522744616,58.82255939111188,1.1933687136730153,1.1671562863269846,45.63521565285816,100.14777160420853,0.21926622529562692,0.0057475000000000165,9.49825669720461e-05
2020-08-20 21:00:00,1.18601,1.1883,1.17542,1.17963,117602,True,1.17945,1.17981,1.180965,1.181080388638391,1.1155385161290323,0.009243957567260042,0.010860460231663533,-0.0016165026644034911,-0.003909614442774503,48.289505474389706,1.192118239793682,1.169811760206318,4.4430040715027275,99.37408387107644,-0.059848081126899454,-0.0013350000000000861,-0.0014503886383909759
2020-08-23 21:00:00,1.17945,1.18496,1.17842,1.17877,90166,True,1.17864,1.1789,1.1811455,1.1793031666088596,1.1159438461538462,0.008320590633517977,0.010352486312034424,-0.0020318956785164467,-0.006983640254073011,46.98105046938523,1.1920164511035314,1.1702745488964685,-6.239649873148668,98.79727102051764,-0.10925906930204957,-0.002375499999999864,-0.0005331666088594922
2020-08-24 21:00:00,1.17923,1.18436,1.17844,1.18344,102615,True,1.18333,1.18355,1.1817369999999998,1.182485346140506,1.1163737579617834,0.007874869068523305,0.009856962863332201,-0.0019820937948088965,-0.008113182244870516,54.67592163262406,1.1916703041092556,1.171803695890744,6.62231064019802,99.9679005254177,0.08572172870522482,0.001703000000000232,0.0009546538594940035
2020-08-25 21:00:00,1.18357,1.18394,1.17723,1.18304,99999,True,1.18294,1.18314,1.181931,1.1829120029555016,1.1167956962025316,0.007404006086621395,0.00936637150799004,-0.0019623654213686455,-0.0006588839519521573,53.90275655981516,1.1918037608254446,1.1720582391745555,-6.780639283255999,99.74958052630248,0.056164634169089844,0.0011090000000000266,0.0001279970444985068
2020-08-26 21:00:00,1.18304,1.19021,1.17625,1.18218,164072,True,1.18208,1.18229,1.1818025,1.182348923758962,1.1172069182389937,0.0068821162166230465,0.008869520449716641,-0.0019874042330935947,-0.003229315098523621,52.075921065093816,1.191587280609681,1.1720177193903192,14.193923437838228,100.21616947686987,0.01929016168366754,0.00037749999999991957,-0.00016892375896193634
2020-08-27 21:00:00,1.18218,1.19198,1.18111,1.19046,140754,True,1.19032,1.19061,1.1824305000000002,1.1885882131751453,1.1176647499999999,0.0070553122875169905,0.008506678817276712,-0.0014513665297597213,0.009180844841179113,65.18417725526126,1.1927578708378126,1.1721031291621877,81.54497110758535,100.99171169948336,0.38874850753886253,0.008029499999999912,0.001871786824854782
2020-08-30 21:00:00,1.19075,1.1966,1.18841,1.19362,113170,True,1.19348,1.19375,1.1833005,1.1924588184250335,1.1181365217391304,0.007362684567704836,0.008277879967362336,-0.0009151953996575004,0.01259787744852669,68.92684404285976,1.1943325670869598,1.1722684329130404,134.24808870191126,100.86020415061176,0.4677047337845615,0.010319499999999815,0.0011611815749663634
2020-08-31 21:00:00,1.19357,1.20114,1.19014,1.19119,143155,True,1.19108,1.1913,1.1838465,1.1914828042519308,1.1185874691358024,0.0073257519146583405,0.008087454356821538,-0.0007617024421631979,0.006548705468802748,62.92487236528939,1.195319157242818,1.1723738427571821,129.62744568083798,100.68890316472815,0.3200435541904267,0.007343499999999947,-0.0002928042519307894
2020-09-01 21:00:00,1.19134,1.19288,1.18222,1.18551,130698,True,1.1854,1.18562,1.183803,1.1868883394427534,1.118998036809816,0.006760226309967754,0.007822008747450782,-0.001061782437483028,0.002087841493102492,50.95739231738274,1.1952417579377548,1.172364242062245,35.77029859722107,100.28168299243771,0.0746147444193215,0.001707000000000125,-0.0013783394427533402
2020-09-02 21:00:00,1.18531,1.18646,1.1789,1.18518,133630,True,1.18509,1.18526,1.1836745,1.185574232179097,1.1194015853658537,0.006213786291364487,0.007500364256233524,-0.0012865779648690368,0.0025376846165557627,50.31588881986015,1.1949835713007242,1.1723654286992757,-4.462822997295898,99.55647396804595,0.0665616105852797,0.0015054999999999374,-0.00039423217909706487
2020-09-03 21:00:00,1.18503,1.18654,1.17808,1.18383,138709,True,1.18372,1.18394,1.1839359999999999,1.1842325151182533,1.1197920606060607,0.005607159082585467,0.007121723221503913,-0.0015145641389184466,-0.005569275742150207,47.49364169075853,1.1949900078942874,1.1728819921057123,-14.75052754485472,99.17980596839865,-0.0047946410484616,-0.00010599999999993948,-0.00040251511825339925
2020-09-06 21:00:00,1.18475,1.18493,1.18122,1.18136,59603,True,1.18109,1.18162,1.18432,1.1820228881042123,1.120162951807229,0.0048709450690684886,0.006671567591016829,-0.0018006225219483404,-0.01027127561535492,42.46519235979126,1.1943610609630566,1.1742789390369435,-24.780919542975123,99.17477480502691,-0.1473947828267656,-0.0029600000000000737,-0.0006628881042123336
2020-09-07 21:00:00,1.18142,1.18274,1.17655,1.1774,135812,True,1.17729,1.17751,1.1844885,1.1784668203317414,1.1205056886227545,0.003922732436608456,0.0061218005601351546,-0.0021990681235266986,-0.01157665863548214,35.51018383115385,1.1938955886486078,1.1750814113513923,-81.06609862654516,99.31590623444761,-0.3767637504430856,-0.007088500000000053,-0.001066820331741436
2020-09-08 21:00:00,1.17767,1.1834,1.17528,1.18028,119455,True,1.18013,1.18043,1.1845789999999998,1.1798615739227096,1.1208614880952381,0.0033648708876825584,0.005570414625644636,-0.0022055437379620776,-0.004411603444930931,43.30261237757676,1.1937747493613324,1.1753832506386672,-74.90954952555234,99.58656069120303,-0.23374930258956295,-0.004298999999999831,0.00041842607729036807
2020-09-09 21:00:00,1.18023,1.19172,1.17997,1.18145,143601,True,1.18133,1.18157,1.1845805,1.18108344013601,1.1212199999999999,0.0029827870999181716,0.005052889120499343,-0.002070102020581171,-0.0031472012690055614,46.34181032171195,1.1937740892424318,1.1753869107575683,-5.005915753666412,99.7989576206043,-0.17025450656158075,-0.003130500000000147,0.0003665598639899237
2020-09-10 21:00:00,1.18145,1.18742,1.18145,1.18468,96735,True,1.1845,1.18487,1.1846015,1.1838500246467716,1.1215932941176472,0.0029071056468272793,0.0046237324257649304,-0.001716626778937651,0.0007180084978417657,54.1676759249413,1.1937939254287875,1.1754090745712127,-4.496100901143561,100.28103203087966,0.004269819788476952,7.849999999987034e-05,0.0008299753532283738
2020-09-13 21:00:00,1.18399,1.1888,1.1832,1.18634,77146,True,1.18625,1.18644,1.1845655,1.1857653903031011,1.1219719298245614,0.002947103304413501,0.004288406601494645,-0.0013413032970811438,0.004215480463194948,57.816032401851814,1.1937229587948626,1.1754080412051373,20.07759608265431,100.75930015287922,0.09688823284662303,0.0017745000000000122,0.0005746096968988201
2020-09-14 21:00:00,1.1863,1.19006,1.18395,1.18468,88030,True,1.1846,1.18477,1.1841434999999998,1.184930474685331,1.122336511627907,0.0028124336252637328,0.003993212006248462,-0.0011807783809847294,0.006183115338882243,52.952418478164425,1.1923718522044608,1.1759151477955387,28.71708037308496,100.3727928966008,0.032600694930711334,0.0005365000000001618,-0.0002504746853311257
2020-09-15 21:00:00,1.18498,1.18825,1.17878,1.18166,121855,True,1.18154,1.18177,1.1840355,1.182414724927384,1.122679421965318,0.002433960986325978,0.0036813618022639655,-0.0012474008159379874,0.0011692140847933854,45.00512047452977,1.1923380968670954,1.1757329031329047,-23.64357371436775,100.01777476829321,-0.14305765039698687,-0.002375500000000086,-0.0007547249273840428
2020-09-16 21:00:00,1.18166,1.18525,1.17372,1.18478,129265,True,1.18467,1.18489,1.1839739999999999,1.184234167290935,1.1230363218390804,0.002358588280761298,0.003416807097963432,-0.0010582188172021342,0.002818570400778751,53.35099157015634,1.1922331229304086,1.175714877069591,-48.19005547261169,100.00844109801803,0.0487945273845315,0.0008060000000000844,0.0005458327090650528
2020-09-17 21:00:00,1.18478,1.18704,1.18262,1.184,91778,True,1.18376,1.18423,1.1841925,1.1840540386056004,1.1233846857142857,0.002210434870068001,0.003175532652384346,-0.0009650977823163452,-0.0005739946652260644,51.11344301089751,1.1921949703423134,1.1761900296576866,4.1654049560469435,99.80275469089806,-0.012027535983619232,-0.00019250000000003986,-5.403860560049267e-05
2020-09-20 21:00:00,1.18423,1.18719,1.17316,1.17709,123233,True,1.17696,1.17722,1.1841085,1.1786970858320618,1.1236898295454545,0.0015179450483562285,0.002844015131578723,-0.0013260700832224944,-0.007797090210226395,35.7759964189747,1.19238133003831,1.17583566996169,-84.30305751906867,99.35932066043151,-0.4241897855690668,-0.007018500000000039,-0.0016070858320618164
2020-09-21 21:00:00,1.17664,1.17727,1.16916,1.17077,127417,True,1.17067,1.17087,1.183475,1.1725993274997069,1.1239558192090395,0.0004539379795120979,0.002365999701165398,-0.0019120617216533,-0.011741567343079877,27.1716050144845,1.1936785174533935,1.1732714825466066,-157.6067665956796,99.07841511094563,-0.6225794221469484,-0.012704999999999966,-0.0018293274997067677
2020-09-22 21:00:00,1.17072,1.17191,1.16514,1.16602,120646,True,1.16592,1.16612,1.1826240000000001,1.1675383063460862,1.1241921348314607,-0.0007637762536791826,0.0017400445101964821,-0.0025038207638756645,-0.013235617690367683,22.482432992079353,1.1954756612074129,1.1697723387925874,-171.2171589193052,98.41658366954204,-0.6459865278125666,-0.016604000000000063,-0.0015183063460861845
2020-09-23 21:00:00,1.16602,1.1687,1.16265,1.16673,118490,True,1.16623,1.16723,1.1818515,1.1669165322337123,1.124429776536313,-0.0016524836870492887,0.001061538870747328,-0.002714022557796617,-0.015234895930046,24.722989400830315,1.196541429633331,1.1671615703666691,-152.13604220738216,98.54138513513514,-0.5146893272276083,-0.01512150000000001,-0.00018653223371223326
2020-09-24 21:00:00,1.16673,1.16852,1.16124,1.16316,101935,True,1.16277,1.16355,1.1804865,1.1640268920539336,1.1246449444444444,-0.0026147190415466426,0.00032628728828853397,-0.0029410063298351764,-0.017601351351351328,21.172517894321572,1.196792927889852,1.164180072110148,-139.34634949453792,98.81657307427639,-0.5312782209886361,-0.017326500000000022,-0.0008668920539336433
2020-09-27 21:00:00,1.1626,1.16802,1.16154,1.16634,89041,True,1.16591,1.16677,1.1791224999999999,1.1658062058586,1.1248753038674033,-0.003085134558129532,-0.00035599708099507923,-0.0027291374771344526,-0.009132691637852703,31.31112438201744,1.195366998825937,1.1628780011740627,-116.31371601810125,99.62161654295889,-0.3934408853411485,-0.012782499999999919,0.0005337941413998681
2020-09-28 21:00:00,1.16634,1.17456,1.16618,1.17434,92699,True,1.1742,1.17449,1.17828,1.1723706628904462,1.125147087912088,-0.002780358856784071,-0.0008408694361528777,-0.0019394894206311933,0.003049275263288136,49.98428609427621,1.1936114221539869,1.1629485778460131,-59.553450530319054,100.71353836126309,-0.12849427667006993,-0.003940000000000055,0.001969337109553715
2020-09-29 21:00:00,1.17438,1.17552,1.16845,1.17208,116008,True,1.17186,1.17229,1.1776085,1.1721470760516415,1.1254035519125682,-0.002690174374456067,-0.0012107304238135157,-0.0014794439506425512,0.005197166429392252,45.91556653157612,1.1927822186574464,1.1624347813425537,-51.155574039144426,100.45854653604518,-0.1821735371799253,-0.005528500000000047,-6.707605164146813e-05
2020-09-30 21:00:00,1.17208,1.17698,1.17172,1.1746,124490,True,1.17451,1.17469,1.1770795,1.174033940627302,1.1256709239130434,-0.002387834117652643,-0.0014461511625813413,-0.0009416829550713017,0.006745348109674083,51.04277595126096,1.1918747687672557,1.1622842312327444,-26.05264535269547,100.98352763162421,-0.08379367887819322,-0.002479499999999968,0.0005660593726981578
2020-10-01 21:00:00,1.17475,1.17505,1.16959,1.17167,123281,True,1.17153,1.17181,1.1764715000000001,1.1722155247601467,1.1259195675675675,-0.002357478256993062,-0.0016284165814636855,-0.0007290616755293764,0.007316276350631055,45.283548748057925,1.191097180766902,1.1618458192330983,-42.29580303919977,100.45698509868477,-0.1641462054493216,-0.004801500000000125,-0.0005455247601466873
2020-10-04 21:00:00,1.1713,1.17976,1.17057,1.1785,80893,True,1.17838,1.17862,1.1763284999999999,1.177049736483111,1.1262022580645161,-0.0017619860213535787,-0.0016551304694416642,-0.00010685555191191449,0.010425776360238156,58.02281080169891,1.1908081296477993,1.1618488703522005,-1.989193118700734,100.35424153141341,0.07498465267480936,0.002171500000000215,0.0014502635168891498
2020-10-05 21:00:00,1.1785,1.18078,1.1732,1.1734,104266,True,1.17329,1.17352,1.1761285000000001,1.1742422468807179,1.1264546524064172,-0.001682190269541195,-0.0016605424294615706,-2.1647840079624427e-05,-0.000800449614251359,48.32831212728194,1.1906562335864368,1.1616007664135635,-5.0048156656038785,100.11262029895572,-0.09390659540134695,-0.0027285000000001336,-0.0008422468807178785
2020-10-06 21:00:00,1.17338,1.17819,1.17252,1.17645,90913,True,1.17611,1.17679,1.175937,1.1759405185109348,1.1267205851063828,-0.0013571971275849748,-0.0015998733690862515,0.0002426762415012767,0.003728414442700144,53.66986716355483,1.1903347075660842,1.1615392924339158,-3.8957474819989435,100.15750042567682,0.017815336144499483,0.0005129999999999857,0.0005094814890651556
2020-10-07 21:00:00,1.17634,1.17818,1.17328,1.17602,75468,True,1.17589,1.17614,1.1756655,1.1760016581179082,1.1269814285714286,-0.0011214082314361384,-0.001504180341556229,0.00038277211012009054,0.0012089221862761593,52.782262481641126,1.1898283564989944,1.1615026435010056,1.0724341235000208,100.37126494661466,0.012515130687979706,0.00035450000000003534,1.8341882091821304e-05
2020-10-08 21:00:00,1.17602,1.18314,1.17529,1.18283,76464,True,1.18233,1.18333,1.175573,1.1812542287964405,1.1272753684210526,-0.00038064589705810725,-0.0012794734526566048,0.0008988275555984976,0.009524866216596874,63.740436614062915,1.189510330560709,1.1616356694392909,48.51925488812894,100.36741620704284,0.2603439721971709,0.007257000000000069,0.0015757712035595617
2020-10-11 21:00:00,1.18127,1.18269,1.17868,1.18127,63666,True,1.18101,1.18153,1.1753195,1.1812663604914864,1.127558062827225,7.961685377466665e-05,-0.0010076553913703505,0.0010872722451450172,0.002350445481544284,60.05644975653093,1.188601271402171,1.1620377285978292,58.60343440695381,100.67070052837907,0.22401002922800495,0.00595049999999997,3.639508513675338e-06
2020-10-12 21:00:00,1.18138,1.18162,1.17306,1.17457,81437,True,1.17446,1.17468,1.174814,1.176115313959574,1.1278029166666668,-9.51586759581069e-05,-0.0008251560482879018,0.000729997372329795,0.0009971024373614226,46.684999625987466,1.1873440319653705,1.1622839680346295,18.827036402645913,99.84019720345105,-0.00973660724387937,-0.000244000000000133,-0.001545313959574024
2020-10-13 21:00:00,1.17457,1.1771,1.172,1.17462,74252,True,1.17447,1.17478,1.174462,1.1749650724522094,1.1280454922279792,-0.00022701803770353024,-0.0007055284461710276,0.00047851040846749737,-0.0015555272217263787,46.78701827237008,1.1865707173470208,1.162353282652979,2.784645745699391,99.88095440553731,0.006524225294555047,0.0001580000000001025,-0.0003450724522093829
2020-10-14 21:00:00,1.17462,1.1758,1.16886,1.17073,88916,True,1.17064,1.17082,1.1737595,1.1717073244120484,1.1282655154639176,-0.0006380529446241567,-0.0006920333458616534,5.39804012374967e-05,-0.004498222819339821,39.92836065280528,1.1849426310463826,1.1625763689536175,-25.900461462589607,98.97702966613969,-0.13544954393519223,-0.0030295000000000183,-0.0009773244120483415
2020-10-15 21:00:00,1.17073,1.17462,1.1694,1.17174,78070,True,1.17124,1.17224,1.1731465,1.1717324594797036,1.1284884615384616,-0.0008722477811615725,-0.0007280762329216373,-0.00014417154823993523,-0.009375819010339646,42.45554495847275,1.1832589379381626,1.1630340620618376,-18.62832297697894,99.19324117263622,-0.06954307203667526,-0.0014065000000000882,7.54052029638963e-06
2020-10-18 21:00:00,1.1721,1.17938,1.17033,1.17704,74904,True,1.17693,1.17714,1.173144,1.1758151829568548,1.1287361734693877,-0.0006230015957577884,-0.0007070613054888675,8.405970973107918e-05,-0.0035808917520972817,54.13775787459074,1.1832523569387194,1.1630356430612805,37.05127499658243,100.2102897230476,0.19271183356598337,0.0038960000000001216,0.0012248170431452543
2020-10-19 21:00:00,1.17695,1.18408,1.17599,1.18222,75625,True,1.18209,1.18235,1.1737165,1.180741965297736,1.1290076649746192,-7.404138865796384e-06,-0.0005671298721642533,0.000559725733298457,0.006513021786696542,62.681491678254446,1.1845310365621093,1.1629019634378908,100.09677841441292,100.64701775893481,0.39315138245468456,0.008503499999999997,0.0014780347022640417
2020-10-20 21:00:00,1.18226,1.18808,1.1822,1.18596,92413,True,1.18586,1.18607,1.1747135,1.1847558381456313,1.129295303030303,0.0007733335169770594,-0.0002990371943359908,0.0010723707113130501,0.009654186034632396,67.69510173362761,1.1861963884593116,1.1632306115406883,138.08991286501413,101.30089773047584,0.4897069252153172,0.011246499999999937,0.0012041618543685573
2020-10-21 21:00:00,1.18589,1.1867,1.18114,1.18186,81358,True,1.18179,1.18192,1.17547,1.1825282703412996,1.129559447236181,0.0010491441189397488,-2.940093168084289e-05,0.0010785450506205917,0.009506888864212809,57.8622061719304,1.1867297073908203,1.1642102926091797,100.62030407999241,100.86367282844316,0.2837551535846076,0.006389999999999896,-0.0006682703412996815
2020-10-22 21:00:00,1.18186,1.1865,1.17868,1.18612,78496,True,1.18587,1.18638,1.176618,1.185291139309531,1.12984225,0.0015931080478968074,0.0002951008642346872,0.0012980071836621201,0.012272347107720193,64.11177198408187,1.1872579259989788,1.165978074001021,101.47227273283904,100.77142662951131,0.44652566196945453,0.009502000000000121,0.0008288606904691687
2020-10-25 21:00:00,1.18529,1.18605,1.18033,1.18094,79272,True,1.18084,1.18103,1.177348,1.1819441090714304,1.1300964676616916,0.0015879161626306537,0.0005536639239138805,0.0010342522387167732,0.0033133963161829797,53.06881228387655,1.1869738699675496,1.1677221300324505,80.7718491070906,99.89172911979158,0.18658053828429455,0.0035920000000000396,-0.001004109071430337
2020-10-26 21:00:00,1.18094,1.18388,1.17928,1.17954,68202,True,1.17943,1.17964,1.177608,1.1800947944010995,1.1303412376237625,0.001454071623887998,0.000733745463908704,0.000720326159979294,-0.0022669215543638373,50.36354499553246,1.18717248826598,1.16804351173402,52.05146351788817,99.45866639684307,0.10099860788537901,0.0019320000000000448,-0.0005547944010995121
2020-10-27 21:00:00,1.17972,1.17976,1.17178,1.1746,100608,True,1.17453,1.17466,1.177734,1.175868029477177,1.1305592610837438,0.000938562978161972,0.0007747089667593577,0.00016385401140261427,-0.009578737900097655,41.7072972035567,1.187055159629719,1.1684128403702811,-36.760701807389474,99.38571404396461,-0.16811213006200168,-0.00313399999999997,-0.0012680294771769685
2020-10-28 21:00:00,1.1746,1.17589,1.16502,1.16728,105722,True,1.16711,1.16746,1.177368,1.1692618529562717,1.1307392647058823,-5.995306026318481e-05,0.0006077765613548492,-0.000667729621618034,-0.012336486555090972,32.23470017942135,1.187724631437752,1.1670113685622479,-118.52044571758042,98.41162782855022,-0.4870309453722074,-0.010087999999999875,-0.0019818529562716236
2020-10-29 21:00:00,1.16745,1.17043,1.164,1.1648,98590,True,1.1643,1.16529,1.1770245,1.1658296583745245,1.1309054146341464,-0.001039417727858316,0.0002783377035122162,-0.0013177554313705323,-0.017974572555896542,29.60608782276873,1.1885649250127226,1.1654840749872772,-142.4794325974472,98.63329212322387,-0.5296382059812801,-0.01222449999999986,-0.0010296583745244003
2020-11-01 22:00:00,1.16501,1.16558,1.16222,1.16404,79365,True,1.16398,1.16411,1.1763014999999999,1.1644529980864289,1.1310662621359224,-0.0018555861400442186,-0.00014844706519907082,-0.0017071390748451478,-0.01431063390180715,28.77633598356914,1.1891862298850657,1.163416770114934,-143.93845192951906,98.68592841277108,-0.4758151746049301,-0.012261499999999925,-0.00041299808642891733
2020-11-02 22:00:00,1.16387,1.17399,1.16236,1.17196,74323,True,1.17181,1.1721,1.1762295,1.170227614943022,1.1312638164251207,-0.0018420931736369273,-0.0004871762868866421,-0.001354916886750285,-0.006426233955609934,46.728648865337384,1.1891983168108842,1.163260683189116,-74.7814590121143,99.77524263579089,-0.1646063809158347,-0.004269500000000148,0.0017323850569779253
2020-11-03 22:00:00,1.17178,1.17707,1.16027,1.17226,196249,True,1.17189,1.17264,1.1760199999999998,1.1717909880637745,1.1314609134615385,-0.0017865976224784585,-0.0007470605540050054,-0.0010395370684734531,-0.0019921675463987812,47.30911325845911,1.1891086370968567,1.162931362903143,-65.03139658968496,100.42663285587005,-0.1436360398785414,-0.0037599999999997635,0.0004690119362256162
2020-11-04 22:00:00,1.17226,1.18598,1.17109,1.18284,138191,True,1.18254,1.18313,1.176361,1.1802902280147172,1.1317067464114834,-0.0008787695112006944,-0.0007734023454441433,-0.00010536716575655105,0.013330135014734935,63.49525943998745,1.1898003043366543,1.1629216956633457,40.877931332633935,101.54876373626371,0.24104670292825742,0.0064789999999999015,0.0025497719852827228
