Date,Price,Open,High,Low,Change %,diff_1,label
2015-06-23,1.117,1.1341,1.1348,1.1135,-1.51%,-0.017100000000000115,1.0
2015-06-24,1.1207,1.1171,1.1237,1.1156,0.33%,0.0037000000000000366,2.0
2015-06-25,1.1204,1.1204,1.1227,1.1153,-0.03%,-0.00029999999999996696,0.0
2015-06-26,1.1166,1.1207,1.1221,1.1131,-0.34%,-0.0038000000000000256,1.0
2015-06-29,1.1236,1.1031,1.1279,1.0954,0.63%,0.006999999999999895,2.0
2015-06-30,1.1138,1.1237,1.1246,1.1114,-0.87%,-0.009800000000000031,1.0
2015-07-01,1.1054,1.1139,1.1172,1.1042,-0.75%,-0.008399999999999963,1.0
2015-07-02,1.1084,1.1054,1.1124,1.1031,0.27%,0.0030000000000001137,2.0
2015-07-03,1.1114,1.1086,1.1119,1.1066,0.27%,0.0029999999999998916,2.0
2015-07-06,1.1057,1.0993,1.1097,1.0969,-0.51%,-0.005700000000000038,1.0
2015-07-07,1.1012,1.1056,1.1061,1.0917,-0.41%,-0.0044999999999999485,1.0
2015-07-08,1.1077,1.1012,1.1094,1.0974,0.59%,0.00649999999999995,2.0
2015-07-09,1.1038,1.1078,1.1126,1.0992,-0.35%,-0.0039000000000000146,1.0
2015-07-10,1.1164,1.1037,1.1218,1.1031,1.14%,0.012600000000000167,2.0
2015-07-13,1.1004,1.1107,1.1197,1.0995,-1.43%,-0.016000000000000014,1.0
2015-07-14,1.1012,1.1004,1.1084,1.0966,0.07%,0.0007999999999999119,0.0
2015-07-15,1.0949,1.101,1.1035,1.093,-0.57%,-0.006299999999999972,1.0
2015-07-16,1.0875,1.0947,1.0964,1.0856,-0.68%,-0.007400000000000073,1.0
2015-07-17,1.0829,1.0875,1.0907,1.0827,-0.42%,-0.0045999999999999375,1.0
2015-07-20,1.0827,1.0833,1.0872,1.081,-0.02%,-0.00019999999999997797,0.0
2015-07-21,1.0937,1.0825,1.097,1.0811,1.02%,0.010999999999999899,2.0
2015-07-22,1.0934,1.0936,1.0966,1.0869,-0.03%,-0.00029999999999996696,0.0
2015-07-23,1.0983,1.0928,1.1019,1.0922,0.45%,0.0049000000000001265,2.0
2015-07-24,1.0984,1.0983,1.0997,1.0926,0.01%,9.999999999998899e-05,0.0
2015-07-27,1.1094,1.0974,1.113,1.097,1.00%,0.010999999999999899,2.0
2015-07-28,1.1059,1.1089,1.1101,1.1022,-0.32%,-0.0034999999999998366,1.0
2015-07-29,1.0986,1.1061,1.1086,1.0967,-0.66%,-0.007300000000000084,1.0
2015-07-30,1.0933,1.0987,1.0992,1.0894,-0.48%,-0.005300000000000082,1.0
2015-07-31,1.0988,1.0934,1.1114,1.0921,0.50%,0.00550000000000006,2.0
2015-08-03,1.0951,1.097,1.0997,1.0941,-0.34%,-0.0037000000000000366,1.0
2015-08-04,1.0882,1.0951,1.0989,1.0877,-0.63%,-0.006899999999999906,1.0
2015-08-05,1.0906,1.0883,1.0938,1.0849,0.22%,0.0023999999999999577,2.0
2015-08-06,1.0925,1.0909,1.0944,1.0876,0.17%,0.0019000000000000128,0.0
2015-08-07,1.0968,1.093,1.0981,1.0857,0.39%,0.0042999999999999705,2.0
2015-08-10,1.1019,1.0969,1.1044,1.0927,0.46%,0.0051000000000001044,2.0
2015-08-11,1.104,1.1019,1.1088,1.096,0.19%,0.0020999999999999908,2.0
2015-08-12,1.1157,1.104,1.1212,1.1023,1.06%,0.011699999999999822,2.0
2015-08-13,1.1149,1.1157,1.1189,1.108,-0.07%,-0.0007999999999999119,0.0
2015-08-14,1.1107,1.1149,1.1189,1.1096,-0.38%,-0.0041999999999999815,1.0
2015-08-17,1.1081,1.1106,1.1125,1.1058,-0.23%,-0.0025999999999999357,1.0
2015-08-18,1.1021,1.1083,1.1096,1.1018,-0.54%,-0.006000000000000005,1.0
2015-08-19,1.1119,1.1023,1.1137,1.1019,0.89%,0.009800000000000031,2.0
2015-08-20,1.1242,1.1117,1.1246,1.1105,1.11%,0.012299999999999978,2.0
2015-08-21,1.1389,1.1244,1.1393,1.1229,1.31%,0.014699999999999935,2.0
2015-08-24,1.162,1.1363,1.1713,1.1363,2.03%,0.0230999999999999,2.0
2015-08-25,1.1517,1.1619,1.1625,1.1399,-0.89%,-0.010299999999999976,1.0
2015-08-26,1.1315,1.1515,1.1561,1.129,-1.75%,-0.020199999999999996,1.0
2015-08-27,1.1245,1.1314,1.1366,1.1204,-0.62%,-0.006999999999999895,1.0
2015-08-28,1.1179,1.1247,1.131,1.1156,-0.59%,-0.006600000000000161,1.0
2015-08-31,1.1214,1.1176,1.1265,1.1162,0.31%,0.0035000000000000586,2.0
2015-09-01,1.1319,1.1211,1.1333,1.1206,0.94%,0.010499999999999954,2.0
2015-09-02,1.1227,1.1311,1.1319,1.1214,-0.81%,-0.009199999999999875,1.0
2015-09-03,1.1124,1.1227,1.1246,1.1088,-0.92%,-0.010299999999999976,1.0
2015-09-04,1.1147,1.1124,1.1181,1.1089,0.21%,0.0022999999999999687,2.0
2015-09-07,1.1168,1.1157,1.1178,1.112,0.19%,0.0020999999999999908,2.0
2015-09-08,1.12,1.117,1.1229,1.1152,0.29%,0.0032000000000000917,2.0
2015-09-09,1.1207,1.1202,1.1219,1.1133,0.06%,0.0006999999999999229,0.0
2015-09-10,1.128,1.1209,1.1299,1.1174,0.65%,0.007299999999999862,2.0
2015-09-11,1.134,1.1279,1.1349,1.1254,0.53%,0.006000000000000005,2.0
2015-09-14,1.1321,1.1338,1.1375,1.1285,-0.17%,-0.0018999999999997907,0.0
2015-09-15,1.1267,1.1313,1.1328,1.1258,-0.48%,-0.005400000000000071,1.0
2015-09-16,1.129,1.1267,1.1321,1.1212,0.20%,0.0022999999999999687,2.0
2015-09-17,1.1437,1.129,1.1442,1.1284,1.30%,0.014699999999999935,2.0
2015-09-18,1.1305,1.1435,1.146,1.1267,-1.15%,-0.013199999999999878,1.0
2015-09-21,1.1189,1.1284,1.1332,1.1183,-1.03%,-0.011600000000000055,1.0
2015-09-22,1.112,1.1188,1.1209,1.1114,-0.62%,-0.006899999999999906,1.0
2015-09-23,1.1187,1.112,1.1214,1.1105,0.60%,0.006699999999999928,2.0
2015-09-24,1.123,1.1185,1.1296,1.1164,0.38%,0.0042999999999999705,2.0
2015-09-25,1.1195,1.1227,1.1231,1.1115,-0.31%,-0.0035000000000000586,1.0
2015-09-28,1.1246,1.1195,1.125,1.1149,0.46%,0.0051000000000001044,2.0
2015-09-29,1.1249,1.1247,1.1285,1.1196,0.03%,0.00029999999999996696,0.0
2015-09-30,1.1177,1.1246,1.1262,1.1157,-0.64%,-0.007200000000000095,1.0
2015-10-01,1.1195,1.1176,1.121,1.1134,0.16%,0.0018000000000000238,0.0
2015-10-02,1.1211,1.1196,1.1319,1.1151,0.14%,0.0016000000000000458,0.0
2015-10-05,1.1185,1.122,1.129,1.117,-0.23%,-0.0025999999999999357,1.0
2015-10-06,1.1271,1.1193,1.1282,1.1174,0.77%,0.008599999999999941,2.0
2015-10-07,1.1235,1.1269,1.1284,1.121,-0.32%,-0.0036000000000000476,1.0
2015-10-08,1.1279,1.1235,1.1325,1.1232,0.39%,0.0043999999999999595,2.0
2015-10-09,1.1358,1.1282,1.1391,1.1269,0.70%,0.007900000000000018,2.0
2015-10-12,1.1355,1.1355,1.1397,1.1351,-0.03%,-0.00029999999999996696,0.0
2015-10-13,1.1379,1.1358,1.1413,1.1346,0.21%,0.0023999999999999577,2.0
2015-10-14,1.1473,1.1378,1.149,1.1374,0.83%,0.009400000000000075,2.0
2015-10-15,1.1383,1.1474,1.1496,1.1363,-0.78%,-0.008999999999999897,1.0
2015-10-16,1.1347,1.1383,1.1397,1.1334,-0.32%,-0.0036000000000000476,1.0
2015-10-19,1.1327,1.1352,1.1382,1.1307,-0.18%,-0.0020000000000000018,1.0
2015-10-20,1.1345,1.1326,1.1387,1.1324,0.16%,0.0018000000000000238,0.0
2015-10-21,1.1339,1.1347,1.138,1.1335,-0.05%,-0.000600000000000156,0.0
2015-10-22,1.1107,1.1338,1.1351,1.1098,-2.05%,-0.023199999999999887,1.0
2015-10-23,1.1018,1.1111,1.1142,1.0997,-0.80%,-0.00890000000000013,1.0
2015-10-26,1.1056,1.1008,1.1069,1.0987,0.34%,0.0038000000000000256,2.0
2015-10-27,1.1048,1.1056,1.1079,1.1029,-0.07%,-0.0007999999999999119,0.0
2015-10-28,1.092,1.105,1.1096,1.0894,-1.16%,-0.012799999999999923,1.0
2015-10-29,1.0976,1.0924,1.0985,1.0903,0.51%,0.005599999999999827,2.0
2015-10-30,1.1006,1.0976,1.1073,1.0964,0.27%,0.0030000000000001137,2.0
2015-11-02,1.1015,1.1015,1.1053,1.1001,0.08%,0.0008999999999999009,0.0
2015-11-03,1.0968,1.1014,1.1031,1.0936,-0.43%,-0.0046999999999999265,1.0
2015-11-04,1.0863,1.0962,1.0968,1.0842,-0.96%,-0.010499999999999954,1.0
2015-11-05,1.0884,1.0865,1.0898,1.0835,0.19%,0.0020999999999999908,2.0
2015-11-06,1.0741,1.0886,1.0896,1.0709,-1.31%,-0.01429999999999998,1.0
2015-11-09,1.0752,1.0738,1.0793,1.0719,0.10%,0.0010999999999998789,0.0
2015-11-10,1.0724,1.0751,1.0764,1.0673,-0.26%,-0.0027999999999999137,1.0
2015-11-11,1.0744,1.0724,1.0774,1.0705,0.19%,0.0020000000000000018,2.0
2015-11-12,1.0817,1.0743,1.0829,1.069,0.68%,0.007300000000000084,2.0
2015-11-13,1.0779,1.0816,1.0818,1.0715,-0.35%,-0.0038000000000000256,1.0
2015-11-16,1.0686,1.0751,1.0781,1.0675,-0.86%,-0.009300000000000086,1.0
2015-11-17,1.0644,1.069,1.0696,1.0633,-0.39%,-0.0041999999999999815,1.0
2015-11-18,1.0659,1.064,1.0694,1.0617,0.14%,0.0015000000000000568,0.0
2015-11-19,1.0734,1.0657,1.0764,1.0654,0.70%,0.00749999999999984,2.0
2015-11-20,1.0646,1.0736,1.0745,1.0641,-0.82%,-0.008799999999999919,1.0
2015-11-23,1.0636,1.0647,1.0658,1.0593,-0.09%,-0.0009999999999998899,0.0
2015-11-24,1.0641,1.0634,1.0674,1.062,0.05%,0.0004999999999999449,0.0
2015-11-25,1.0627,1.0642,1.069,1.0566,-0.13%,-0.0014000000000000679,0.0
2015-11-26,1.061,1.0627,1.0633,1.06,-0.16%,-0.0017000000000000348,0.0
2015-11-27,1.0593,1.061,1.064,1.057,-0.16%,-0.0017000000000000348,0.0
2015-11-30,1.0564,1.0591,1.0596,1.0558,-0.27%,-0.0028999999999999027,1.0
2015-12-01,1.0631,1.0566,1.0638,1.0562,0.63%,0.006699999999999928,2.0
2015-12-02,1.0615,1.0633,1.0644,1.0553,-0.15%,-0.0015999999999998238,0.0
2015-12-03,1.0941,1.0616,1.0983,1.0541,3.07%,0.03259999999999996,2.0
2015-12-04,1.0886,1.0939,1.0957,1.0837,-0.50%,-0.00550000000000006,1.0
2015-12-07,1.0835,1.0859,1.0888,1.0795,-0.47%,-0.0051000000000001044,1.0
2015-12-08,1.0894,1.0835,1.0901,1.0827,0.54%,0.005900000000000016,2.0
2015-12-09,1.1025,1.0888,1.1042,1.0877,1.20%,0.013100000000000112,2.0
2015-12-10,1.0941,1.1027,1.1029,1.0924,-0.76%,-0.008399999999999963,1.0
2015-12-11,1.0989,1.0943,1.1033,1.0926,0.44%,0.0047999999999999154,2.0
2015-12-14,1.0992,1.0985,1.105,1.0946,0.03%,0.00029999999999996696,0.0
2015-12-15,1.0928,1.0991,1.1059,1.0903,-0.58%,-0.006399999999999961,1.0
2015-12-16,1.0913,1.0932,1.1008,1.0888,-0.14%,-0.0015000000000000568,0.0
2015-12-17,1.0825,1.0915,1.0915,1.08,-0.81%,-0.008799999999999919,1.0
2015-12-18,1.0868,1.0828,1.0877,1.0806,0.40%,0.0042999999999999705,2.0
2015-12-21,1.0915,1.0863,1.0941,1.0848,0.43%,0.0046999999999999265,2.0
2015-12-22,1.0955,1.0913,1.0985,1.0901,0.37%,0.0040000000000000036,2.0
2015-12-23,1.0909,1.0955,1.0957,1.0869,-0.42%,-0.0045999999999999375,1.0
2015-12-24,1.0972,1.0913,1.0976,1.0903,0.58%,0.006299999999999972,2.0
2015-12-25,1.0977,1.0973,1.0979,1.0945,0.05%,0.0004999999999999449,0.0
2015-12-28,1.0968,1.0965,1.0995,1.0951,-0.08%,-0.0008999999999999009,0.0
2015-12-29,1.0917,1.0968,1.0992,1.0899,-0.46%,-0.0051000000000001044,1.0
2015-12-30,1.0932,1.092,1.0947,1.0903,0.14%,0.0015000000000000568,0.0
2015-12-31,1.0861,1.0932,1.0938,1.085,-0.65%,-0.007099999999999884,1.0
2016-01-01,1.086,1.0862,1.0869,1.0845,-0.01%,-9.999999999998899e-05,0.0
2016-01-04,1.0831,1.0858,1.0949,1.0783,-0.27%,-0.0029000000000001247,1.0
2016-01-05,1.0748,1.0831,1.084,1.0711,-0.77%,-0.008299999999999974,1.0
2016-01-06,1.0781,1.0749,1.0802,1.0721,0.31%,0.0033000000000000806,2.0
2016-01-07,1.0936,1.0779,1.0941,1.077,1.44%,0.015499999999999847,2.0
2016-01-08,1.0932,1.0934,1.0936,1.0804,-0.04%,-0.00039999999999995595,0.0
2016-01-11,1.086,1.0923,1.0969,1.0847,-0.66%,-0.007199999999999873,1.0
2016-01-12,1.0857,1.0859,1.0904,1.0822,-0.03%,-0.00029999999999996696,0.0
2016-01-13,1.0877,1.0858,1.0891,1.0807,0.18%,0.0019999999999997797,2.0
2016-01-14,1.0865,1.088,1.0945,1.0835,-0.11%,-0.0011999999999998678,0.0
2016-01-15,1.0917,1.0866,1.0987,1.0855,0.48%,0.005199999999999871,2.0
2016-01-18,1.0892,1.0918,1.0941,1.0869,-0.23%,-0.0024999999999999467,1.0
2016-01-19,1.0909,1.0892,1.0941,1.0861,0.16%,0.0017000000000000348,0.0
2016-01-20,1.0891,1.091,1.0977,1.0877,-0.16%,-0.0018000000000000238,0.0
2016-01-21,1.0874,1.0893,1.0922,1.0779,-0.16%,-0.0017000000000000348,0.0
2016-01-22,1.0797,1.0874,1.0879,1.079,-0.71%,-0.007699999999999818,1.0
2016-01-25,1.0849,1.0799,1.0858,1.0788,0.48%,0.005199999999999871,2.0
2016-01-26,1.0871,1.085,1.0875,1.0819,0.20%,0.0021999999999999797,2.0
2016-01-27,1.0893,1.0871,1.0917,1.0851,0.20%,0.0021999999999999797,2.0
2016-01-28,1.0939,1.0891,1.0969,1.0869,0.42%,0.0046000000000001595,2.0
2016-01-29,1.0837,1.0938,1.0951,1.0812,-0.93%,-0.010199999999999987,1.0
2016-02-01,1.0888,1.0833,1.0915,1.0814,0.47%,0.005099999999999882,2.0
2016-02-02,1.0919,1.0892,1.0944,1.0886,0.28%,0.0031000000000001027,2.0
2016-02-03,1.1104,1.0917,1.1146,1.0903,1.69%,0.01849999999999996,2.0
2016-02-04,1.1208,1.1104,1.124,1.107,0.94%,0.010399999999999965,2.0
2016-02-05,1.1159,1.1209,1.1246,1.111,-0.44%,-0.0049000000000001265,1.0
2016-02-08,1.1198,1.1159,1.1218,1.1087,0.35%,0.0039000000000000146,2.0
2016-02-09,1.1293,1.1197,1.1339,1.1163,0.85%,0.009500000000000064,2.0
2016-02-10,1.129,1.1292,1.1311,1.1159,-0.03%,-0.00029999999999996696,0.0
2016-02-11,1.1324,1.1292,1.1378,1.1274,0.30%,0.0034000000000000696,2.0
2016-02-12,1.126,1.1328,1.1335,1.1215,-0.57%,-0.006400000000000183,1.0
2016-02-15,1.1155,1.1251,1.1253,1.1127,-0.93%,-0.010499999999999954,1.0
2016-02-16,1.1144,1.1155,1.1196,1.1123,-0.10%,-0.0010999999999998789,0.0
2016-02-17,1.1128,1.1143,1.118,1.1104,-0.14%,-0.0016000000000000458,0.0
2016-02-18,1.1107,1.113,1.1153,1.1072,-0.19%,-0.0020999999999999908,1.0
2016-02-19,1.1134,1.1107,1.114,1.1067,0.24%,0.0026999999999999247,2.0
2016-02-22,1.1029,1.1128,1.1137,1.1003,-0.94%,-0.010499999999999954,1.0
2016-02-23,1.102,1.1031,1.1055,1.0991,-0.08%,-0.0008999999999999009,0.0
2016-02-24,1.1013,1.1019,1.1047,1.0957,-0.06%,-0.000700000000000145,0.0
2016-02-25,1.1023,1.1014,1.1052,1.0987,0.09%,0.001000000000000112,0.0
2016-02-26,1.0934,1.102,1.1071,1.0913,-0.81%,-0.00890000000000013,1.0
2016-02-29,1.0873,1.0932,1.0964,1.0858,-0.56%,-0.006099999999999994,1.0
2016-03-01,1.0867,1.0873,1.0896,1.0835,-0.06%,-0.0005999999999999339,0.0
2016-03-02,1.0868,1.0868,1.0881,1.0825,0.01%,9.999999999998899e-05,0.0
2016-03-03,1.0957,1.0867,1.0974,1.0853,0.82%,0.008899999999999908,2.0
2016-03-04,1.1004,1.0958,1.1045,1.0903,0.43%,0.0047000000000001485,2.0
2016-03-07,1.1014,1.1008,1.1027,1.094,0.09%,0.0009999999999998899,0.0
2016-03-08,1.1011,1.1014,1.1059,1.0992,-0.03%,-0.00029999999999996696,0.0
2016-03-09,1.0999,1.1012,1.1037,1.0946,-0.11%,-0.0011999999999998678,0.0
2016-03-10,1.1177,1.0998,1.1218,1.0821,1.62%,0.017799999999999816,2.0
2016-03-11,1.1153,1.1177,1.1212,1.1081,-0.21%,-0.0023999999999999577,1.0
2016-03-14,1.1106,1.1151,1.1177,1.1076,-0.42%,-0.0046999999999999265,1.0
2016-03-15,1.1109,1.11,1.1125,1.1071,0.03%,0.00029999999999996696,0.0
2016-03-16,1.1225,1.111,1.1245,1.1058,1.04%,0.011600000000000055,2.0
2016-03-17,1.1319,1.1224,1.1344,1.1205,0.84%,0.009399999999999853,2.0
2016-03-18,1.127,1.1319,1.1339,1.1257,-0.43%,-0.004899999999999904,1.0
2016-03-21,1.1241,1.127,1.1286,1.1235,-0.26%,-0.0028999999999999027,1.0
2016-03-22,1.1217,1.1245,1.1263,1.119,-0.21%,-0.0024000000000001798,1.0
2016-03-23,1.1184,1.1218,1.1224,1.1158,-0.29%,-0.0032999999999998586,1.0
2016-03-24,1.1174,1.1179,1.1188,1.1143,-0.09%,-0.001000000000000112,0.0
2016-03-25,1.1166,1.1176,1.1189,1.1153,-0.07%,-0.0007999999999999119,0.0
2016-03-28,1.1196,1.1164,1.1221,1.1154,0.27%,0.0029999999999998916,2.0
2016-03-29,1.1291,1.1198,1.1305,1.1168,0.85%,0.009500000000000064,2.0
2016-03-30,1.1338,1.129,1.1366,1.1281,0.42%,0.0046999999999999265,2.0
2016-03-31,1.138,1.1338,1.1413,1.1309,0.37%,0.0041999999999999815,2.0
2016-04-01,1.1387,1.138,1.1439,1.1334,0.06%,0.000700000000000145,0.0
2016-04-04,1.1392,1.1393,1.1414,1.1357,0.04%,0.0004999999999999449,0.0
2016-04-05,1.1384,1.1389,1.1406,1.1336,-0.07%,-0.0007999999999999119,0.0
2016-04-06,1.1399,1.1384,1.1434,1.1327,0.13%,0.0014999999999998348,0.0
2016-04-07,1.1377,1.1398,1.1455,1.1337,-0.19%,-0.0021999999999999797,1.0
2016-04-08,1.1401,1.1379,1.1421,1.135,0.21%,0.0023999999999999577,2.0
2016-04-11,1.1408,1.1407,1.1448,1.1373,0.06%,0.000700000000000145,0.0
2016-04-12,1.1386,1.1408,1.1466,1.1347,-0.19%,-0.0021999999999999797,1.0
2016-04-13,1.1274,1.1385,1.1393,1.1266,-0.98%,-0.011200000000000099,1.0
2016-04-14,1.1268,1.1274,1.1296,1.1234,-0.05%,-0.0005999999999999339,0.0
2016-04-15,1.1283,1.1271,1.132,1.1246,0.13%,0.0015000000000000568,0.0
2016-04-18,1.1314,1.1297,1.1334,1.1274,0.27%,0.0030999999999998806,2.0
2016-04-19,1.1358,1.1314,1.1387,1.1302,0.39%,0.0043999999999999595,2.0
2016-04-20,1.1297,1.1356,1.1388,1.1288,-0.54%,-0.006099999999999994,1.0
2016-04-21,1.1288,1.1297,1.1396,1.1272,-0.08%,-0.0008999999999999009,0.0
2016-04-22,1.1233,1.129,1.1311,1.122,-0.49%,-0.00550000000000006,1.0
2016-04-25,1.1266,1.1231,1.128,1.1216,0.29%,0.0033000000000000806,2.0
2016-04-26,1.1298,1.1265,1.1338,1.1254,0.28%,0.0031999999999998696,2.0
2016-04-27,1.1321,1.1298,1.1364,1.1274,0.20%,0.0023000000000001908,2.0
2016-04-28,1.1353,1.132,1.137,1.1296,0.28%,0.0031999999999998696,2.0
2016-04-29,1.1456,1.1354,1.1461,1.1335,0.91%,0.010299999999999976,2.0
2016-05-02,1.1532,1.1447,1.1539,1.1446,0.66%,0.007600000000000051,2.0
2016-05-03,1.1497,1.1533,1.1616,1.1495,-0.30%,-0.0035000000000000586,1.0
2016-05-04,1.1487,1.1496,1.153,1.1467,-0.09%,-0.0009999999999998899,0.0
2016-05-05,1.1405,1.1486,1.1496,1.1385,-0.71%,-0.008199999999999985,1.0
2016-05-06,1.1405,1.1408,1.1479,1.1387,0.00%,0.0,0.0
2016-05-09,1.1383,1.1401,1.1422,1.1375,-0.19%,-0.0021999999999999797,1.0
2016-05-10,1.1372,1.1385,1.1413,1.1361,-0.10%,-0.001100000000000101,0.0
2016-05-11,1.1427,1.1373,1.1448,1.1368,0.48%,0.00550000000000006,2.0
2016-05-12,1.1377,1.1426,1.1434,1.1368,-0.44%,-0.0050000000000001155,1.0
2016-05-13,1.1308,1.1378,1.1383,1.1284,-0.61%,-0.006899999999999906,1.0
2016-05-16,1.132,1.1311,1.1346,1.1302,0.11%,0.0011999999999998678,0.0
2016-05-17,1.1314,1.1321,1.135,1.1303,-0.05%,-0.0005999999999999339,0.0
2016-05-18,1.1217,1.1313,1.1327,1.1212,-0.86%,-0.009700000000000042,1.0
2016-05-19,1.1203,1.1216,1.123,1.1179,-0.12%,-0.0013999999999998458,0.0
2016-05-20,1.1224,1.1204,1.1239,1.1194,0.19%,0.0020999999999999908,2.0
2016-05-23,1.1219,1.1218,1.1246,1.1187,-0.04%,-0.000500000000000167,0.0
2016-05-24,1.1141,1.1219,1.1228,1.113,-0.70%,-0.007799999999999807,1.0
2016-05-25,1.1155,1.1141,1.1169,1.1128,0.13%,0.0013999999999998458,0.0
